term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
letter,0.003161665012229704,0.04511795159043156,-0.16889888748265972,0.04127832816150231,-0.0754585296722149,0.06986028711625986,-0.08984547711728505,-0.25075266946183417,0.0008452320394620738,-0.03513157737636251
asking,0.009208093982387214,0.0020245690413866644,-0.01361458614434401,-0.010404623392327892,-0.007553045681832508,-0.0028324227997447997,-0.0019751991062913364,-0.003399721812782419,-0.01746062304078072,0.0016805061920827508
terrified,-0.01345254178164044,-0.030462093649738974,0.018648307382298744,0.003944665471744688,0.003218030427892103,0.0031037413472537476,-0.007570448321068519,0.008492865170079189,0.01662118260029055,-0.048499902929754105
screamed,-0.039305458286278544,-0.04566104096331273,0.06479365369506182,0.03035071509720844,0.005352944649392265,0.016689083393178403,-0.019804483281845947,-0.003066254924596723,0.027710170141725166,-8.512093850417124e-05
deal,-0.0004630896535205344,0.024642832577083724,-0.003672949059158399,-0.016743376672956917,-0.011694811417828832,0.006404047277380759,0.0170355597827276,0.006076597953029707,0.004840116012902865,-0.03799005657946143
heavily,0.013084339277685968,0.0014452126219706922,-0.013504412847535181,-0.014835419723583734,0.016130012224322,0.02080930880644264,0.022652808186146373,-0.013739904856868719,-0.015299387370355834,0.005228858484811555
placed,-0.019552147401980406,-0.011662818184781732,-0.0017574574217336689,-0.018414368433631173,0.035053931556691606,0.0057493456462565035,0.039852522917564394,0.002092410388271758,0.012532893057763624,0.0003910578773136386
whisper,-0.00011911774100764087,0.005079708620693992,-0.0017594132778223132,-0.00977045887488482,0.017388282694052053,0.002863429186708296,0.003483533618050751,0.003886401829830235,-0.015473526240856766,0.001443863535289358
potions,0.03274556929990068,0.10666432297080662,0.0016700757376133441,-0.08578596190620325,0.07640856402406021,0.04320636664966076,-0.029304787172153603,0.031414328977419956,-0.028277732996782018,0.03076239309729497
pretty,0.011797410408130184,0.012519392233657526,-0.009594418059840253,-0.031725916353093755,-0.004194065846517068,0.020900997813517074,0.013541548230169611,0.04806528192140364,0.01893196235330967,-0.009919093591501331
sank,0.009686002904286076,0.007822586929118382,0.022425502718702448,0.00042149004658124164,0.011287415497838838,0.002311335488300957,-0.0011674971178877523,-0.013467002620576287,0.02240651271270309,0.014967074436636828
facing,-0.00041513944865270106,-0.00982551857701397,0.007493489482974606,-0.004883996322444742,0.03245016371094421,0.015847667251661215,-0.006446759485815792,0.037764051249261826,0.037032508273518276,0.006545486342304854
anger,-0.01629939163213792,-0.006277008566728695,-0.011700560604121705,-0.002578273498752889,-0.01139823532965647,0.019663638088287513,0.01858529513611136,0.009559127326649179,-0.002222610267238974,-0.004327592950233919
putting,0.01324771834030073,0.029534643114677264,-0.0007615617265690832,0.012139073962782555,0.011307358865430252,0.011393773587757575,0.001086589815864582,0.008290254338359542,-0.005476158672752458,0.015386266179328614
twice,0.00948107452463347,0.006726222125784586,0.010250754373400707,-0.0012080664888047858,0.0009944456021828702,-0.006049479699081358,0.021540749967088657,0.002060288565553937,0.01008101450232456,-0.002638438577525171
mention,-0.005182984372843675,0.018134813403596555,-0.034124270293634004,-0.011847408503639384,-0.01186150964385547,0.021847136064867684,0.0021830731040280104,0.030731553557553415,0.005031907050819307,-0.0004683097094404121
busy,-0.001278282837061482,0.0200976895568167,-0.026745880616653464,0.011236764678238491,-0.007811152520914871,0.0011080483735010373,-0.0014855449267882081,0.028001385541167313,-0.0008554052568135592,-0.009557849991236152
hung,-0.0013602187023721503,0.0035259434185439947,0.008470461978053609,-0.005329621709227013,-0.0020571304224488176,0.0031685231843125838,0.006490293626735825,0.008762125362305848,0.0014672098164341747,0.011401511066656439
easy,0.007992652837097573,-0.013262056134591823,0.009678477827739946,-0.007131511325871497,-0.002114206558677995,0.02489490926851601,-0.01462277814343268,0.010761039544456287,-0.019322185801801988,0.007190192155234931
dare,-0.007942797319978335,-0.034608797654793175,0.012794991702237883,0.002902403140092752,-0.011504509716749232,0.021051444280868685,0.010520400460879015,-0.0032413532717754,0.015903908115012813,0.016114902725406652
nearest,-0.006428623057072542,0.002585304289694693,0.01751668081440173,0.01544227619202883,0.016992252566689518,-0.01855041925244826,-0.00599139654022047,-0.0020944619876308882,0.022715759774793058,-0.014596767133780473
forget,0.007223547043066138,0.006827101275971865,-0.0013500133840015506,0.015507347334071797,-0.024599924213312228,0.0029800105149358747,0.022320952051799816,0.0184443876884397,-0.0163644999520486,0.01847253280259825
headmaster,-0.0032348984720935083,0.003070916397025828,-0.005311676892823103,-0.04212413479382837,0.027643000823334464,-0.008295352766328559,0.06470028660058956,-0.011322285758657182,-0.03940228293874652,0.006499034320309187
leg,-0.01691591629816023,-0.00282920713509747,0.004381277683754652,0.032985357805872306,0.017025972076941502,0.01215571823041435,-0.0287043909728542,-0.07330336707896673,0.02887853521382564,-9.84639177653672e-05
potion,-0.019093478314107525,0.08146090857767177,0.049604092748046245,-0.12831984446527928,0.051071803985104934,0.01853119949100771,-0.03354700559542464,-0.021087696112121645,0.016080010740016252,0.18488099867905092
realize,-0.020253187523186247,0.0005494950235326456,0.006048845703813616,-0.005986523227440509,-0.009074560688008807,0.017545384204710066,0.01038845499603686,0.018679190963764337,-0.0001634808856381714,0.017876660890470675
normal,-0.009292133768033237,0.013151572786567044,-0.050769540478777506,0.01994316835691767,-0.015425180261251798,0.0008015220722226205,-0.010201368891792057,-0.024508678704899003,-0.008226106933477077,-0.007641535693630274
softly,-0.013220427252464695,-0.012430607296936555,0.018692470730323905,-0.041195146058299166,0.03573871147572083,0.019875264002413285,5.4056889157392136e-05,-0.0038886037856666143,-0.012345920296399148,0.013229146087824948
fall,-0.013410704636146197,-0.008335946553564831,0.012993418315947646,0.006934361754920036,-0.0019175967623823204,0.004083035674820979,-0.015079035652758652,0.003920659998848024,0.023373986413894744,0.0011688691513886168
poor,0.005992656731815978,0.003392582613731888,-0.025308404958924502,-0.02708054922633438,-0.025270404715375033,-0.007082559929255356,0.018803944165504297,0.004515248952766099,-0.021773506762469825,-0.012303991140712584
throwing,0.007068984600905854,0.0009736194742477519,-0.006266124624348228,0.003340320121014881,0.0030085358944958065,0.0009263192298085013,0.0015941032251806046,0.010668843544603889,0.003872957594464875,-0.003559834800775919
wands,-0.04426816099187493,-0.06852298361992962,0.060452857252869065,0.01563422591351422,0.022171450371509503,0.0009630575521240831,-0.04477315159969088,0.02769243560489289,0.11183380608919703,0.018533861578622614
fixed,-0.009058008175886206,-0.011057823004737491,0.020434797067227926,-0.017115559386536194,0.0038507020781511562,-0.006294858086000625,0.005122474156916218,-0.016326636981663138,-0.01192825172490815,0.02999404730949574
twelve,-0.005049999007414048,0.003397962727232652,-0.03668722900855587,0.023309520583151278,-0.024477069476598924,0.01784144156113593,-0.0029821613983195,0.005090272716638986,0.006539468449220791,0.0018006739743443652
carried,-0.008822699446443748,-0.006072182819220123,-0.0009520913247995166,-0.005581851953712068,0.005285841434899991,0.0029093547032354315,0.0032988819810601984,0.006248980182642348,0.0004267579708662138,-0.00983376780102882
moments,-0.018983053824281584,-0.004255665802546335,-0.014266220236021938,-0.005449900595892796,-0.001254596867653473,0.01511704892738865,0.02726240685734252,0.031474557378396884,0.007172133481112578,-0.018138426465876642
secret,0.005141437092718256,-0.0019755630260760945,0.0023208486959602173,-0.0010677523566952503,-0.01128626697185678,0.02388288890507892,0.019854554874841297,-0.004990803881536691,-0.009883974267001678,0.01932544274705778
eagerly,0.0031030782365433925,0.02262746100068578,-0.002615755932023538,-0.01280207256874121,0.01853651982703506,0.0025005083903298186,-0.0156939623222209,-0.004359837085043452,-0.010074232808702687,-0.014841957650785186
eyebrows,0.003382596234206122,0.027744658252300165,-0.005421462145575772,-0.02090151377913321,0.04078172929210752,0.017318982377441092,0.029335001864131634,0.029452304293210434,-0.0008249982131748933,-0.004100431353969875
force,-0.02143505217305373,-0.005760057263206124,0.021381088845768732,-0.018664379893233773,0.015638336796962103,0.008635996400802539,0.0049930928483279645,-0.0047176677530820525,0.012176182189447148,0.01899690227801153
handed,-0.009867167592175399,0.0359492378696828,0.003854484478907394,-0.010163566247958862,-0.011268359331307914,-0.0015203888496790907,-0.009780169132006425,0.00631751854451306,0.0037322330543215834,-0.004361591797772371
hot,0.001252008321404643,-0.0042313972386289565,0.006103852265315174,-0.00629355291620888,0.015348231843513723,-0.007788185898525134,-0.007546357111394621,0.03036872157318988,0.020244637306346402,-0.006882365423686568
passing,0.0035377417028968922,0.021655161404359174,-0.019265288742263527,-0.011132367738844863,0.005360786421750418,0.00013171406726197933,0.002371273696203306,0.022636179689265262,-0.00017708081459600288,-0.02624666417215097
cut,-0.019504957076160477,-0.008621924863522016,0.0009416660526057901,-0.008415151197698268,0.027019610042211106,0.01203363369752948,-0.023850896965173365,-0.001205848600452761,0.027928287687604705,-0.027324541357248135
falling,-0.01681260675061475,-0.007265080861379265,0.0380643940597955,0.0036901560341547957,0.00914316099001266,0.010346346403951562,0.01914856691471013,-0.006899916557651682,-0.0075692028290562175,-0.014670532229002869
split,-0.01163909507539463,-0.006400242199790516,0.012194329175447535,-0.010853166609857915,-0.005369110117965731,0.0026864352570204167,-0.012200520065844028,0.02300182895596042,0.006837165438073655,-0.0012274843228205867
showing,0.0053471627644686775,0.018230731007107093,-0.008178385943923,-0.010026784358012861,0.018202149385798918,-0.003790608283650663,0.002397702230194845,0.024802021736276034,0.020435351391969035,-0.011247281076492022
match,0.08774502443473672,0.09294264527324635,0.1471263775639899,0.15127215683607567,-0.1316471913688232,0.06319403284341159,0.052207802249861504,0.04830104233013163,-0.09432560100014571,0.004489054594806871
snarled,-0.020333104070427925,-0.013051110646588343,-0.010611826288718334,0.017800253479509972,-0.004361869496859254,0.025950004640221288,0.002045952234553309,-0.034432864514452495,0.03471380499908073,0.016647122277900217
son,-0.06382515870783885,-0.03449889607805475,-0.06702487352224823,0.0015001948306030597,-0.05259735804421937,0.0008992382273780272,0.051946546983699333,-0.09883501850585297,-0.03091047392819153,-0.010609623854762877
growing,-0.015056193311439925,0.0002533071887611284,0.007215743180248339,-0.0009958437831719294,0.012613276516523494,0.0004353385288595289,-0.0027602648439682366,-0.023020478251837857,0.015383119990708355,-0.01622356137408747
memory,-0.01147770870271017,0.054558951408373337,0.00938739330025295,-0.1271520332231977,-0.0415034051730805,-0.011201364890101198,0.07370093400396979,0.018205997524168672,-0.050480070765570914,-0.03836449266042726
giant,0.055950979013032476,-0.04218856113212193,0.002362227779010903,-0.01589558258771801,0.023059544308521678,-0.0002306681141356591,-0.01951500389524924,-0.008105292699731328,-0.012555763440525598,-0.05539974048582937
unable,-0.017505282637037118,-0.013728800080761844,0.014445948166762526,-0.004383655001150659,0.016956429069622733,0.014452252366698554,0.007128410246260452,0.025895213379459377,-0.014959963557524903,-0.020353709323626363
bottom,-0.011470649310699299,-0.009649636735821423,-0.01320622671021837,-0.0021146283088238245,-0.0047433564368717035,-0.007406191759227213,-0.021020454628221517,-0.003444196796923846,0.03963746964615109,0.008963514312960694
creatures,0.06043607000073699,0.00021328344549994497,-0.015911073539335966,-0.03351628425631485,0.033323577517801864,0.021690073830726873,0.019586691393687895,-0.025853608156279132,0.011653034288544393,-0.043774285100122566
doubt,-0.018747888933869465,0.011511391273333333,-0.013786138248883747,-0.024352423956181875,0.0030950480521509385,-0.002743269028378429,0.04146508338603674,0.0192816963909393,-0.009583504913177589,0.002551131804614693
shoulders,-0.006168285486356384,-0.010470409435134881,0.005292668903617204,0.008350706768171108,0.007531017696687586,0.0020434775754455538,0.008619766020094158,0.019403360930650357,0.02099149660576097,-0.017407408360822378
notice,0.00047048027878044616,0.02395810364214945,-0.002919053693357176,-0.011691531601582523,0.017752714227533172,0.019652040782359728,0.038874096154937775,0.00827150288965541,-0.012642988889174428,0.010528933820936077
brightly,-0.004623522814934865,0.017521425472412065,-0.025032532161427812,0.005148640595836894,0.005210486348982202,-0.007672786167640891,-0.004576023323297188,0.008922900001687278,-0.003329285151459622,-0.026295478165047195
attack,-0.001713146982495332,-0.010042349698878393,0.021990841259785884,-0.010246218914469083,0.01822032365564512,0.011748707604813266,-0.0030242907816932273,-0.01349753043213056,-0.03845566320436309,-0.010442185468333316
bet,0.024948006577123802,0.020801655913472123,-0.01373353100306344,0.01694739484545089,0.009932386083105676,0.003876063779915163,0.004653629603005227,0.00678915113920828,-0.0005202045661624299,-0.015218903526784027
spells,-0.009359116380768204,-0.003903657359348512,0.002672117362389311,-0.008336564846566122,0.027872856991717893,0.03147725311463697,-0.03652516102669677,0.05921810333815194,0.028729284792525244,0.0055441464746974175
surely,-0.005700276712749117,-0.0063027570060870996,-0.005300945442829413,-0.022933096643582927,0.011100226994596809,0.015364548973615784,0.016617704926644383,0.03467913602115879,0.011159375275353304,0.0028626484223897714
rolled,0.002890490208097571,-0.0049784781377485085,0.0018637554387646279,0.0244916542776383,0.02285069839500809,-0.007881727449211872,-0.019520609833939426,-0.019428021245643197,0.017779428647090367,0.011527256426500918
tight,-0.01980204310454995,-0.020420073487391797,0.004505064081272379,0.013781686491704599,0.0005217241502987814,0.011491358878104412,0.00822605197121847,0.004886169427616004,0.0339269371445307,-0.0009299747977040869
thinks,-0.0055636897532414294,0.013862971551393894,-0.02261315538852688,-0.004697639792792382,0.0020086992072075906,0.023947967498094167,0.01324228302787802,0.021833138537280822,-0.012048092876149795,0.011344449416412546
pass,0.01287564879602509,0.007017023314378521,0.000797915726836492,-0.00964884544906841,0.008749951744637515,-0.0043655806696041915,0.004877243800521656,0.00956320254702885,-0.013417322118626195,-0.0006612772768813313
lessons,0.028572891116113674,0.05259206701837237,-0.00533274129794329,-0.05233391060162009,0.04564244689284097,0.038157990696730176,-0.004627966363035697,0.009073043522823546,0.002962377758457667,0.006362908943969153
skin,-0.015166574919421952,-0.007669384996442448,0.02805390151023745,-0.01769992550904136,0.016579032771782798,0.002815776577307838,-0.012951174438796845,-0.0052510547272672965,0.00555396750749992,0.011925415164633885
seems,-0.011318120227926649,0.008067423296171881,-0.012467215742536052,-0.03801339501626292,-0.009392833164484167,0.01091133006058438,0.03565044325882291,0.00046377970198538485,-0.034087350869197834,0.022363431789763293
note,0.025908242194872116,0.027558339120821475,-0.02226754863062121,-0.02802078570623962,0.002893162218790295,0.031662863122818644,-0.029094039734939268,-0.013700244991738546,-0.011422618880740084,-0.022348188016215367
afternoon,0.03554103678340509,0.03187973794044436,-0.010782811859144068,-0.026193373428683036,0.023127293293901872,0.026976639938980848,-0.03151320018341012,0.006458363266527644,0.007852224050708642,-0.004624208116814582
earth,0.008345041068661624,-0.004403193505207648,-0.002206527101751534,0.0058890977889331534,0.009411168143810255,0.02042097678812878,-0.00961323303379217,-0.005451995099790071,0.017962261960479897,-0.015450054764611297
sir,-0.01113311384269902,0.28056015860173045,0.17915598000300037,-0.40939652473136806,-0.45639925157804795,-0.42024326004568835,-0.09280934964167611,-0.15925575652505924,0.09839557684902196,-0.1424475956945087
excellent,0.011946331858138657,0.04448597365678366,-0.0069892155598626615,0.005107904458577168,0.02746490668497046,0.007070104840020346,-0.018511358385730748,-0.011419511708820653,-0.014695753032878718,0.005158710002648953
check,-0.0056889555041136465,-0.004293152583425583,-0.0002095803229510964,0.005232114318576309,0.014499660067581343,0.014270795723267405,0.003754782976978513,0.020783608595273013,0.022989499283573467,0.020878710454979497
beaming,0.00966773134878225,0.01489168427089824,-0.020431872410098025,-0.018109574933628726,0.001640155459878335,-0.006943277798738144,0.002297578040956955,0.0211980026469787,0.0009344959510262249,-0.0061477188279092185
waved,-0.009162929811614089,0.006222607824847625,-0.007375255853268682,0.013167143677953096,0.015648094408067047,-0.025242494726637487,-0.002920290978164078,0.027369271665880116,-0.0011564104390564694,0.00965294800984213
visit,0.012472435269788472,0.000893952117678366,-0.027249189328466004,-0.0263483313185337,-0.017998435434430114,0.010669040980167677,0.0025292987149482422,0.0073512562439925384,-0.01140181325679939,-0.004462848336504411
bellowed,-0.019300268889724023,-0.017241905218292476,0.026850312057790256,0.0243446928716413,-0.008032067952128496,5.611083919259619e-05,-0.005889527409389033,0.0010687505736463794,0.034251973736272374,-0.015276279900396489
weeks,-0.009938980212338331,0.0070707689581642474,-0.022835807695776533,-0.0007351425516329129,-0.035025208067392226,0.032422223622290566,-0.007893014010410737,0.028707050352071866,0.015561215565981125,-0.02786591285395237
scared,0.002678690801958551,-0.020563858293043046,0.007645273424066332,0.00281039712643229,0.019916049769120037,0.0008306431957916778,0.014552883973661774,-0.024184321056092854,0.004321487586551357,-0.013308609074842891
spotted,0.01721789327026412,0.0097962262729018,0.005334329238829501,0.002582981862781568,0.00021728525062890243,-0.0019564886417477805,-0.001627159244014094,0.025713170010585373,0.0019849005080369493,0.0037862220564384565
brown,0.021238767509398137,0.019568354724401216,-0.01588397285323865,-0.012926167218315078,0.0018269305236298366,0.01399835218761932,-0.03326712498611513,0.013351725787266797,-0.008009281272773727,-0.008291422818626465
fight,-0.01965028130149457,-0.05146936293343836,0.04797329453066816,-0.0201738781618355,0.0017544845508502994,0.00894799199603839,0.0455683751868108,-0.005189119662472692,-0.010826821116738102,0.033224971240388354
nasty,0.004973183366845606,0.016659804383592006,-0.013955898886190424,-0.004003038409594588,-0.005311774495791379,0.008920127546780062,-0.014339327306919988,-0.0032780923892790624,0.001836888187085827,0.00784524966119748
missed,-0.0014182415024337994,0.0019211735360633942,0.007427170905845803,0.020950454561867383,-0.003728190114547748,0.008166912947239644,0.004367652326734352,0.019639076402802776,0.0005745080002951862,-0.015259627290528608
upstairs,-0.013501999503674549,0.021132866354611902,-0.044414017355970815,0.033319785774488075,-0.029415839439093386,0.026545931525163356,-0.03656361404149425,-0.014028503240631615,-0.00314867622575045,0.01894084454527252
nervously,0.029023791625442108,0.012626598863050986,-0.012606045508920728,0.002600805338193665,-0.0003698356505572186,-0.023795954217233316,-0.003691751714238344,-0.0019646042071043163,0.01564146187268366,-0.008628191827126062
tomorrow,0.007577892915259533,0.036123046300710275,-0.019154416318792968,0.025626058562320683,-0.007090185001295147,0.020556481529302693,-0.007608764004706212,0.013670930692549349,-0.0013679173747138634,0.0024524089262525873
stuck,-0.008960484821865343,-0.002351035558893192,-0.01334309915141772,0.03688270659567417,-0.0017134297707933738,-0.005331737145692561,0.009059672810795127,-0.009707679348742655,0.016927333569644102,-0.010627446189448496
follow,0.01604886663489617,-0.0016483035213479798,0.02338070762042131,0.00846155028137072,0.021780541920465107,-0.0020891688578311535,0.012078116197453557,-0.0053763885967304725,-0.0009035481392526978,-0.006283420641757956
leading,-0.0027937754002068135,-0.009110938438993839,0.01562708703970696,-0.0035430240770261768,0.003411412369854898,0.009455457374264356,-0.009302879335019758,0.036777356709818965,0.014019477024204316,0.0006223101533765073
muttering,0.010712899494317668,0.01609492987455863,0.00790057989138067,0.008774610852837277,4.689613143845258e-05,0.003615879258160996,0.03195122137158049,-0.0021976116092683124,-0.008728737246637416,0.026775995870183453
hesitated,-0.01659939942166146,-0.005697863757786129,-0.0117202583569778,-0.010288967049369926,-0.00886873050026801,0.03620692525451723,0.03797502540441051,0.008051726168378605,0.005629837909878214,-0.005101804308400781
teachers,0.029160498635325362,0.03099703589738752,0.038467070103241414,-0.016806699803647126,0.06394850600955264,-0.012887127023388468,0.0028618975142326057,0.011518948987904905,-0.012263226791652652,0.032034721738349446
lifted,-0.015883673052951786,-0.022265979480804426,0.025816179146901635,-0.003836784184398146,0.023823120059717134,0.0025933670589591232,-0.009772531708831769,-0.01208905023455499,0.009312136398979766,-0.02037855481205092
determined,-0.019532832180703796,0.00856147864803464,0.0036623169416468227,-0.025894074287450556,-0.0015774353673260414,0.04871211615799895,0.008589010524342546,0.022382388227109844,-0.031470089586026886,-0.008569149085154023
furious,0.009636964946579953,0.021840471109816847,-0.0067237368029314905,0.011243110013279356,-0.012858787425479908,0.009955180998568902,0.009508153987068342,-0.024028952835068867,0.01194763623643784,-0.002335546327489454
luck,0.006538565620823881,0.018533794956183194,0.022665989504256315,0.01443847133175969,-0.002819135371041619,0.014035565181538158,-0.010686754252274036,0.020278034906993717,-0.0038434053144777935,-0.017783466722470963
finger,-0.023407997246626108,-0.004437190371735551,-0.01745149297799295,-0.0015295731181344738,-0.013362956841980682,0.006105039489603291,-0.005904627478883219,0.011418535530289382,-0.005546539114840885,0.0013012869434502739
picture,-0.00377200306251518,0.005377943206388305,-0.05370878857129972,0.00184093483204157,-0.0017379592210448628,0.03743936762107785,0.012798707260169469,0.006159217234973197,-0.002991555957621171,0.002904630659865212
fighting,-0.022261189677889915,-0.03880415180933219,0.04539483502914407,0.01670100110777696,0.028448414973114386,0.009262586966955175,0.02140425466005717,0.007349937636754195,0.03902053021720073,0.004919539777433474
reading,0.00590221406064919,0.042231725710143234,-0.025553286855817873,-0.01393917829692886,0.014949279091209392,0.014328678228963216,0.01326867779674436,0.0007920911960402364,0.006722620687740973,-0.023353556116494364
marble,0.005004885317903416,-0.016584565274242295,0.038699170769666016,-0.016142696680177194,0.050800305536407644,-0.013463058702809415,-0.008623469439092642,0.03500582370345932,0.022764816922064446,0.03367162212483632
live,-0.025602870285346906,-0.020547308937227678,-0.004418283372435158,0.004035005014301004,0.00041911505959585626,-0.005517656106529272,0.008940434808618917,-0.012207661140236432,-0.01181878759429581,0.0005060132852330564
highly,-0.0006813952388225398,0.02370023588143039,-0.015955528837940353,-0.008069219037671984,0.008917035442559361,0.009435390555214656,0.02859187399587834,-0.0006767621248486226,0.013336921857019492,-0.015643257012464537
power,-0.05013634252121091,-0.04123429286137113,-0.0027281398557428382,-0.056938264660103835,-0.04657786289704472,0.029620122303355582,0.0902478290660537,0.013735659699906474,-0.06783842344729644,0.03757699916381727
knees,-0.014880081226258625,-0.029428008152253795,0.02759019393272732,0.00350022094200164,0.01170837543584163,0.01066203353977268,-0.015814658376610894,-0.02482219531746251,0.015529560451322182,-0.004170655233101808
hiding,-0.011501733421675321,-0.015216523670620137,-0.004654267201989785,-0.002655976004619114,0.01445977105459931,0.021044840505979476,0.047026578911811806,-0.001046392934803357,0.0023821290469362745,0.024315333326513474
pink,0.005769665200626113,0.027433405461833506,-0.026437220789729314,-0.0005694511442027492,0.04048413429829746,-0.02861496025077414,-0.007966656993615245,0.004357584287293822,0.0056575371916813,0.001614203814359166
firmly,0.001742470093852339,0.01233790320369111,-0.005268009477425635,-0.015613841778441762,0.011064412869881317,0.024350784767462077,0.010767669088524227,0.030814572508613136,0.013683687375124834,-0.00880785844535024
using,-0.012063436173968729,0.01299394690763008,-0.001589348778401931,-0.009084485652902742,-0.006123053235100127,0.005527479571086435,0.022377178194963918,0.02446160613128775,0.00481842012998548,-0.016776688673969226
